id,id+,country,recency,frequency,monetary,r,f,m,fm,rfm_score,segment,ml_cluster,is_churned,churn_probability,churn_risk,customer_lifetime_value,average_order_value,days_since_first_purchase
1090608,CN1090608,CN,1,6,2714.64,5,4,3,3,543,potential loyalists,1,0,0.00,,16287.84,452.44,364
1090770,CN1090770,CN,92,2,1837.08,3,2,2,2,322,about to sleep,1,0,0.00,,3674.16,918.54,273
1091412,CN1091412,CN,8,31,51286.98,5,5,5,5,555,champions,1,0,0.00,,1589896.38,1654.42,357
1092228,CN1092228,CN,218,1,690.96,2,1,1,1,211,hibernating,0,1,1.00,High Risk,690.96,690.96,147
1092840,CN1092840,CN,29,2,3810.84,4,2,3,2,423,promising,1,0,0.00,,7621.68,1905.42,336
1092954,CN1092954,CN,232,1,539.10,1,1,1,1,111,lost,0,1,1.00,High Risk,539.10,539.10,133
1093110,CN1093110,CN,288,4,4546.80,1,3,3,3,133,lost,0,1,1.00,High Risk,18187.20,1136.70,77
1093410,CN1093410,CN,8,16,14755.44,5,5,4,4,554,champions,1,0,0.00,,236087.04,922.22,357
1093620,CN1093620,CN,134,3,2891.64,2,3,3,3,233,at risk,1,0,0.03,Low Risk,8674.92,963.88,231
1094082,CN1094082,CN,85,1,1201.14,3,1,2,1,312,other,1,0,0.00,,1201.14,1201.14,280
1094196,CN1094196,CN,134,2,2589.00,2,2,3,2,223,hibernating,1,0,0.00,Low Risk,5178.00,1294.50,231
1095480,CN1095480,CN,358,1,1201.80,1,1,2,1,112,lost,0,1,1.00,High Risk,1201.80,1201.80,7
1096098,CN1096098,CN,155,1,164.40,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,164.40,164.40,210
1096458,CN1096458,CN,113,2,3803.82,2,2,3,2,223,hibernating,1,0,0.00,,7607.64,1901.91,252
1096512,CN1096512,CN,281,2,1381.56,1,2,2,2,122,lost,0,1,0.99,High Risk,2763.12,690.78,84
1096530,CN1096530,CN,8,21,23272.92,5,5,5,5,555,champions,1,0,0.00,,488731.32,1108.23,357
1098864,CN1098864,CN,15,13,6703.14,5,5,4,4,554,champions,1,0,0.00,,87140.82,515.63,350
1099152,CN1099152,CN,15,1,176.22,5,1,1,1,511,recent customers,1,0,0.00,,176.22,176.22,350
1099578,CN1099578,CN,351,1,596.82,1,1,1,1,111,lost,0,1,1.00,High Risk,596.82,596.82,14
1099914,CN1099914,CN,246,1,21353.28,1,1,5,3,115,lost,0,1,1.00,High Risk,21353.28,21353.28,119
1100538,CN1100538,CN,15,2,2861.46,5,2,3,2,523,promising,1,0,0.00,,5722.92,1430.73,350
1100694,CN1100694,CN,239,1,732.36,1,1,1,1,111,lost,0,1,1.00,High Risk,732.36,732.36,126
1101144,CN1101144,CN,190,1,1767.48,2,1,2,1,212,hibernating,0,1,0.99,High Risk,1767.48,1767.48,175
1103892,CN1103892,CN,204,3,3544.74,2,3,3,3,233,at risk,0,1,0.98,High Risk,10634.22,1181.58,161
1104030,CN1104030,CN,50,7,9096.12,4,4,4,4,444,loyal customers,1,0,0.00,,63672.84,1299.45,315
1107546,CN1107546,CN,22,22,8437.98,5,5,4,4,554,champions,1,0,0.00,,185635.56,383.54,343
1109082,CN1109082,CN,127,1,2401.68,2,1,2,1,212,hibernating,1,0,0.04,Low Risk,2401.68,2401.68,238
1109508,CN1109508,CN,78,4,521.04,3,3,1,2,331,about to sleep,1,0,0.00,,2084.16,130.26,287
1109718,CN1109718,CN,29,1,387.24,4,1,1,1,411,recent customers,1,0,0.00,,387.24,387.24,336
1109778,CN1109778,CN,183,1,203.28,2,1,1,1,211,hibernating,0,1,1.00,High Risk,203.28,203.28,182
1110108,CN1110108,CN,50,13,3393.66,4,5,3,4,453,loyal customers,1,0,0.00,,44117.58,261.05,315
1110216,CN1110216,CN,120,1,6534.00,2,1,4,2,214,hibernating,1,0,0.01,Low Risk,6534.00,6534.00,245
1111440,CN1111440,CN,78,2,3441.78,3,2,3,2,323,about to sleep,1,0,0.00,,6883.56,1720.89,287
1111638,CN1111638,CN,71,1,635.70,3,1,1,1,311,other,1,0,0.00,,635.70,635.70,294
1111644,CN1111644,CN,36,50,140633.94,4,5,5,5,455,loyal customers,1,0,0.00,,7031697.00,2812.68,329
1112688,CN1112688,CN,99,1,1208.76,3,1,2,1,312,other,1,0,0.00,,1208.76,1208.76,266
1114074,CN1114074,CN,183,2,4799.76,2,2,3,2,223,hibernating,0,1,0.99,High Risk,9599.52,2399.88,182
1115010,CN1115010,CN,246,1,2108.40,1,1,2,1,112,lost,0,1,1.00,High Risk,2108.40,2108.40,119
1117110,CN1117110,CN,29,11,5915.88,4,4,3,3,443,potential loyalists,1,0,0.00,,65074.68,537.81,336
1117488,CN1117488,CN,120,2,5424.00,2,2,3,2,223,hibernating,1,0,0.01,Low Risk,10848.00,2712.00,245
1117830,CN1117830,CN,127,3,10263.42,2,3,4,3,234,at risk,1,0,0.01,Low Risk,30790.26,3421.14,238
1117878,CN1117878,CN,316,1,2441.40,1,1,3,2,113,lost,0,1,1.00,High Risk,2441.40,2441.40,49
1118250,CN1118250,CN,330,2,384.42,1,2,1,1,121,lost,0,1,1.00,High Risk,768.84,192.21,35
1118664,CN1118664,CN,15,1,1214.52,5,1,2,1,512,recent customers,1,0,0.00,,1214.52,1214.52,350
1119762,CN1119762,CN,99,3,3264.66,3,3,3,3,333,need attention,1,0,0.00,,9793.98,1088.22,266
1119912,CN1119912,CN,232,2,8899.20,1,2,4,3,124,lost,0,1,1.00,High Risk,17798.40,4449.60,133
1121616,CN1121616,CN,120,2,1488.30,2,2,2,2,222,hibernating,1,0,0.01,Low Risk,2976.60,744.15,245
1121682,CN1121682,CN,29,9,2350.32,4,4,2,3,442,potential loyalists,1,0,0.00,,21152.88,261.15,336
1123962,CN1123962,CN,15,6,3508.32,5,4,3,3,543,potential loyalists,1,0,0.00,,21049.92,584.72,350
1125084,CN1125084,CN,29,18,6402.12,4,5,4,4,454,loyal customers,1,0,0.00,,115238.16,355.67,336
1126224,CN1126224,CN,36,2,4708.80,4,2,3,2,423,promising,1,0,0.00,,9417.60,2354.40,329
1127616,CN1127616,CN,1,64,16864.86,5,5,4,4,554,champions,1,0,0.00,,1079351.04,263.51,364
1128498,CN1128498,CN,106,3,2864.52,3,3,3,3,333,need attention,1,0,0.00,,8593.56,954.84,259
1128672,CN1128672,CN,141,1,921.54,2,1,1,1,211,hibernating,1,0,0.01,Low Risk,921.54,921.54,224
1128810,CN1128810,CN,15,35,104123.04,5,5,5,5,555,champions,1,0,0.00,,3644306.40,2974.94,350
1129272,CN1129272,CN,204,1,3096.48,2,1,3,2,213,hibernating,0,1,0.99,High Risk,3096.48,3096.48,161
1129506,CN1129506,CN,57,4,3166.68,3,3,3,3,333,need attention,1,0,0.00,,12666.72,791.67,308
1129830,CN1129830,CN,43,35,744157.20,4,5,5,5,455,loyal customers,1,0,0.00,,26045502.00,21261.63,322
1132098,CN1132098,CN,8,7,7234.92,5,4,4,4,544,champions,1,0,0.00,,50644.44,1033.56,357
1132410,CN1132410,CN,120,8,12758.88,2,4,4,4,244,at risk,1,0,0.00,Low Risk,102071.04,1594.86,245
1132458,CN1132458,CN,15,33,104159.52,5,5,5,5,555,champions,1,0,0.00,,3437264.16,3156.35,350
1132668,CN1132668,CN,15,8,9780.72,5,4,4,4,544,champions,1,0,0.00,,78245.76,1222.59,350
1132746,CN1132746,CN,134,2,1586.94,2,2,2,2,222,hibernating,1,0,0.01,Low Risk,3173.88,793.47,231
1132836,CN1132836,CN,8,13,26701.44,5,5,5,5,555,champions,1,0,0.00,,347118.72,2053.96,357
1133274,CN1133274,CN,22,12,7171.98,5,4,4,4,544,champions,1,0,0.00,,86063.76,597.66,343
1133466,CN1133466,CN,8,12,41672.82,5,4,5,4,545,champions,1,0,0.00,,500073.84,3472.74,357
1133496,CN1133496,CN,8,49,48203.76,5,5,5,5,555,champions,1,0,0.00,,2361984.24,983.75,357
1133610,CN1133610,CN,29,4,18900.30,4,3,5,4,435,loyal customers,1,0,0.00,,75601.20,4725.07,336
1134054,CN1134054,CN,330,1,584.34,1,1,1,1,111,lost,0,1,1.00,High Risk,584.34,584.34,35
1135338,CN1135338,CN,316,2,9708.54,1,2,4,3,124,lost,0,1,1.00,High Risk,19417.08,4854.27,49
1135644,CN1135644,CN,43,5,10947.78,4,4,4,4,444,loyal customers,1,0,0.00,,54738.90,2189.56,322
1136382,CN1136382,CN,71,1,425.52,3,1,1,1,311,other,1,0,0.00,,425.52,425.52,294
1137300,CN1137300,CN,253,2,4054.38,1,2,3,2,123,lost,0,1,1.00,High Risk,8108.76,2027.19,112
1137426,CN1137426,CN,162,3,836.46,2,3,1,2,231,hibernating,0,0,0.03,Low Risk,2509.38,278.82,203
1137456,CN1137456,CN,176,7,11290.50,2,4,4,4,244,at risk,0,0,0.02,Low Risk,79033.50,1612.93,189
1137480,CN1137480,CN,267,2,3613.92,1,2,3,2,123,lost,0,1,1.00,High Risk,7227.84,1806.96,98
1137642,CN1137642,CN,302,1,1385.22,1,1,2,1,112,lost,0,1,0.99,High Risk,1385.22,1385.22,63
1137834,CN1137834,CN,344,2,3604.14,1,2,3,2,123,lost,0,1,1.00,High Risk,7208.28,1802.07,21
1138068,CN1138068,CN,22,9,11953.86,5,4,4,4,544,champions,1,0,0.00,,107584.74,1328.21,343
1138422,CN1138422,CN,8,2,833.16,5,2,1,1,521,recent customers,1,0,0.00,,1666.32,416.58,357
1138926,CN1138926,CN,197,4,2095.50,2,3,2,2,232,hibernating,0,1,0.99,High Risk,8382.00,523.88,168
1139226,CN1139226,CN,36,6,2573.58,4,4,3,3,443,potential loyalists,1,0,0.00,,15441.48,428.93,329
1139238,CN1139238,CN,204,3,4049.58,2,3,3,3,233,at risk,0,1,0.98,High Risk,12148.74,1349.86,161
1139652,CN1139652,CN,127,2,1464.90,2,2,2,2,222,hibernating,1,0,0.01,Low Risk,2929.80,732.45,238
1140090,CN1140090,CN,106,1,1202.10,3,1,2,1,312,other,1,0,0.00,,1202.10,1202.10,259
1141176,CN1141176,CN,99,4,847.80,3,3,1,2,331,about to sleep,1,0,0.00,,3391.20,211.95,266
1141824,CN1141824,CN,316,3,1622.04,1,3,2,2,132,lost,0,1,1.00,High Risk,4866.12,540.68,49
1142148,CN1142148,CN,57,4,7644.24,3,3,4,3,334,need attention,1,0,0.00,Low Risk,30576.96,1911.06,308
1142478,CN1142478,CN,22,37,18302.94,5,5,4,4,554,champions,1,0,0.00,,677208.78,494.67,343
1142562,CN1142562,CN,204,1,612.24,2,1,1,1,211,hibernating,0,1,1.00,High Risk,612.24,612.24,161
1143066,CN1143066,CN,8,6,867.12,5,4,1,2,541,promising,1,0,0.00,,5202.72,144.52,357
1143480,CN1143480,CN,204,1,1761.06,2,1,2,1,212,hibernating,0,1,0.99,High Risk,1761.06,1761.06,161
1143864,CN1143864,CN,267,5,13228.32,1,4,4,4,144,lost,0,1,1.00,High Risk,66141.60,2645.66,98
1144260,CN1144260,CN,218,4,3644.88,2,3,3,3,233,at risk,0,1,0.98,High Risk,14579.52,911.22,147
1144434,CN1144434,CN,22,1,176.22,5,1,1,1,511,recent customers,1,0,0.00,,176.22,176.22,343
1144518,CN1144518,CN,120,6,58471.92,2,4,5,4,245,at risk,1,0,0.04,Low Risk,350831.52,9745.32,245
1144878,CN1144878,CN,323,1,763.44,1,1,1,1,111,lost,0,1,1.00,High Risk,763.44,763.44,42
1145178,CN1145178,CN,15,1,3643.56,5,1,3,2,513,promising,1,0,0.00,,3643.56,3643.56,350
1145442,CN1145442,CN,99,3,6554.70,3,3,4,3,334,need attention,1,0,0.00,,19664.10,2184.90,266
1146264,CN1146264,CN,50,3,1127.70,4,3,2,2,432,promising,1,0,0.00,,3383.10,375.90,315
1146294,CN1146294,CN,190,3,8995.20,2,3,4,3,234,at risk,0,1,0.99,High Risk,26985.60,2998.40,175
1146726,CN1146726,CN,225,1,16689.24,1,1,4,2,114,lost,0,1,1.00,High Risk,16689.24,16689.24,140
1146936,CN1146936,CN,71,1,379.92,3,1,1,1,311,other,1,0,0.00,,379.92,379.92,294
1147146,CN1147146,CN,225,1,361.80,1,1,1,1,111,lost,0,1,1.00,High Risk,361.80,361.80,140
1147788,CN1147788,CN,36,7,3057.96,4,4,3,3,443,potential loyalists,1,0,0.00,,21405.72,436.85,329
1147830,CN1147830,CN,330,1,115.50,1,1,1,1,111,lost,0,1,1.00,High Risk,115.50,115.50,35
1148178,CN1148178,CN,36,4,446.40,4,3,1,2,431,promising,1,0,0.00,,1785.60,111.60,329
1148820,CN1148820,CN,190,2,6583.50,2,2,4,3,224,at risk,0,1,0.99,High Risk,13167.00,3291.75,175
1153014,CN1153014,CN,148,1,690.96,2,1,1,1,211,hibernating,1,0,0.01,Low Risk,690.96,690.96,217
1153110,CN1153110,CN,113,1,2402.40,2,1,2,1,212,hibernating,1,0,0.04,Low Risk,2402.40,2402.40,252
1153158,CN1153158,CN,57,9,10417.14,3,4,4,4,344,can't lose,1,0,0.00,,93754.26,1157.46,308
1153890,CN1153890,CN,50,4,7568.52,4,3,4,3,434,potential loyalists,1,0,0.00,Low Risk,30274.08,1892.13,315
1154496,CN1154496,CN,99,1,10878.84,3,1,4,2,314,about to sleep,1,0,0.00,,10878.84,10878.84,266
1155708,CN1155708,CN,113,1,683.10,2,1,1,1,211,hibernating,1,0,0.01,Low Risk,683.10,683.10,252
1156668,CN1156668,CN,330,1,4429.38,1,1,3,2,113,lost,0,1,1.00,High Risk,4429.38,4429.38,35
1158426,CN1158426,CN,99,2,1582.80,3,2,2,2,322,about to sleep,1,0,0.00,,3165.60,791.40,266
1158972,CN1158972,CN,8,36,154652.40,5,5,5,5,555,champions,1,0,0.00,,5567486.40,4295.90,357
1159656,CN1159656,CN,8,1,588.36,5,1,1,1,511,recent customers,1,0,0.00,,588.36,588.36,357
1159668,CN1159668,CN,288,1,262.80,1,1,1,1,111,lost,0,1,1.00,High Risk,262.80,262.80,77
1159782,CN1159782,CN,274,1,1196.28,1,1,2,1,112,lost,0,1,1.00,High Risk,1196.28,1196.28,91
1159998,CN1159998,CN,29,4,4215.48,4,3,3,3,433,potential loyalists,1,0,0.00,,16861.92,1053.87,336
1160340,CN1160340,CN,183,1,1194.00,2,1,2,1,212,hibernating,0,1,0.99,High Risk,1194.00,1194.00,182
1160442,CN1160442,CN,57,8,56878.02,3,4,5,4,345,can't lose,1,0,0.00,,455024.16,7109.75,308
1160550,CN1160550,CN,50,6,6272.64,4,4,4,4,444,loyal customers,1,0,0.00,,37635.84,1045.44,315
1160586,CN1160586,CN,43,1,540.96,4,1,1,1,411,recent customers,1,0,0.00,,540.96,540.96,322
1163112,CN1163112,CN,225,1,690.96,1,1,1,1,111,lost,0,1,1.00,High Risk,690.96,690.96,140
1163130,CN1163130,CN,92,2,3399.36,3,2,3,2,323,about to sleep,1,0,0.00,,6798.72,1699.68,273
1163136,CN1163136,CN,323,1,1222.86,1,1,2,1,112,lost,0,1,1.00,High Risk,1222.86,1222.86,42
1163808,CN1163808,CN,43,1,1038.48,4,1,1,1,411,recent customers,1,0,0.00,,1038.48,1038.48,322
1163976,CN1163976,CN,337,1,196.32,1,1,1,1,111,lost,0,1,1.00,High Risk,196.32,196.32,28
1164126,CN1164126,CN,85,2,949.26,3,2,1,1,321,other,1,0,0.00,,1898.52,474.63,280
1166172,CN1166172,CN,57,1,264.00,3,1,1,1,311,other,1,0,0.00,,264.00,264.00,308
1166298,CN1166298,CN,36,2,2378.28,4,2,2,2,422,promising,1,0,0.00,,4756.56,1189.14,329
1166832,CN1166832,CN,71,1,611.28,3,1,1,1,311,other,1,0,0.00,,611.28,611.28,294
1166964,CN1166964,CN,351,1,1326.24,1,1,2,1,112,lost,0,1,1.00,High Risk,1326.24,1326.24,14
1167084,CN1167084,CN,106,2,996.60,3,2,1,1,321,other,1,0,0.00,,1993.20,498.30,259
1167102,CN1167102,CN,99,2,535.56,3,2,1,1,321,other,1,0,0.00,,1071.12,267.78,266
1167582,CN1167582,CN,71,3,1836.72,3,3,2,2,332,about to sleep,1,0,0.00,,5510.16,612.24,294
1167858,CN1167858,CN,162,2,907.80,2,2,1,1,221,hibernating,0,0,0.02,Low Risk,1815.60,453.90,203
1167996,CN1167996,CN,253,1,617.16,1,1,1,1,111,lost,0,1,1.00,High Risk,617.16,617.16,112
1168398,CN1168398,CN,155,2,4378.62,2,2,3,2,223,hibernating,0,0,0.00,Low Risk,8757.24,2189.31,210
1168578,CN1168578,CN,232,2,723.48,1,2,1,1,121,lost,0,1,1.00,High Risk,1446.96,361.74,133
1169382,CN1169382,CN,1,35,9595.26,5,5,4,4,554,champions,1,0,0.00,,335834.10,274.15,364
1170186,CN1170186,CN,99,3,1565.64,3,3,2,2,332,about to sleep,1,0,0.00,,4696.92,521.88,266
1170204,CN1170204,CN,22,3,2729.52,5,3,3,3,533,potential loyalists,1,0,0.00,,8188.56,909.84,343
1170408,CN1170408,CN,8,2,1560.18,5,2,2,2,522,promising,1,0,0.00,,3120.36,780.09,357
1170474,CN1170474,CN,15,11,21081.78,5,4,5,4,545,champions,1,0,0.00,,231899.58,1916.53,350
1170612,CN1170612,CN,337,1,189.72,1,1,1,1,111,lost,0,1,1.00,High Risk,189.72,189.72,28
1170876,CN1170876,CN,211,3,4778.76,2,3,3,3,233,at risk,0,1,0.97,High Risk,14336.28,1592.92,154
1171266,CN1171266,CN,295,1,1326.78,1,1,2,1,112,lost,0,1,1.00,High Risk,1326.78,1326.78,70
1171464,CN1171464,CN,246,1,1200.90,1,1,2,1,112,lost,0,1,1.00,High Risk,1200.90,1200.90,119
1171794,CN1171794,CN,8,2,5956.26,5,2,3,2,523,promising,1,0,0.00,,11912.52,2978.13,357
1171824,CN1171824,CN,50,4,3687.36,4,3,3,3,433,potential loyalists,1,0,0.00,,14749.44,921.84,315
1172604,CN1172604,CN,246,1,588.00,1,1,1,1,111,lost,0,1,1.00,High Risk,588.00,588.00,119
1172934,CN1172934,CN,106,1,1207.50,3,1,2,1,312,other,1,0,0.00,,1207.50,1207.50,259
1173330,CN1173330,CN,50,1,1464.72,4,1,2,1,412,recent customers,1,0,0.00,,1464.72,1464.72,315
1173348,CN1173348,CN,36,12,31264.02,4,4,5,4,445,loyal customers,1,0,0.00,,375168.24,2605.34,329
1173396,CN1173396,CN,85,2,1000.44,3,2,1,1,321,other,1,0,0.00,,2000.88,500.22,280
1175268,CN1175268,CN,169,2,3238.56,2,2,3,2,223,hibernating,0,0,0.00,,6477.12,1619.28,196
1175394,CN1175394,CN,29,6,10293.42,4,4,4,4,444,loyal customers,1,0,0.00,,61760.52,1715.57,336
1176726,CN1176726,CN,330,1,418.14,1,1,1,1,111,lost,0,1,1.00,High Risk,418.14,418.14,35
1177062,CN1177062,CN,57,1,2918.16,3,1,3,2,313,about to sleep,1,0,0.00,,2918.16,2918.16,308
1177722,CN1177722,CN,169,2,7736.52,2,2,4,3,224,at risk,0,0,0.02,Low Risk,15473.04,3868.26,196
1178040,CN1178040,CN,253,2,640.02,1,2,1,1,121,lost,0,1,1.00,High Risk,1280.04,320.01,112
1178280,CN1178280,CN,78,3,704.88,3,3,1,2,331,about to sleep,1,0,0.00,,2114.64,234.96,287
1178682,CN1178682,CN,197,1,194.82,2,1,1,1,211,hibernating,0,1,1.00,High Risk,194.82,194.82,168
1178694,CN1178694,CN,302,1,690.60,1,1,1,1,111,lost,0,1,1.00,High Risk,690.60,690.60,63
1179990,CN1179990,CN,106,2,2532.06,3,2,3,2,323,about to sleep,1,0,0.00,,5064.12,1266.03,259
1180146,CN1180146,CN,183,1,1021.44,2,1,1,1,211,hibernating,0,1,1.00,High Risk,1021.44,1021.44,182
1180374,CN1180374,CN,78,2,2429.46,3,2,3,2,323,about to sleep,1,0,0.00,,4858.92,1214.73,287
1180416,CN1180416,CN,106,2,2433.84,3,2,3,2,323,about to sleep,1,0,0.00,,4867.68,1216.92,259
1180464,CN1180464,CN,309,1,2927.76,1,1,3,2,113,lost,0,1,1.00,High Risk,2927.76,2927.76,56
1180662,CN1180662,CN,85,6,2825.82,3,4,3,3,343,need attention,1,0,0.00,,16954.92,470.97,280
1181604,CN1181604,CN,43,1,1177.14,4,1,2,1,412,recent customers,1,0,0.00,,1177.14,1177.14,322
1181706,CN1181706,CN,176,2,2726.28,2,2,3,2,223,hibernating,0,0,0.00,Low Risk,5452.56,1363.14,189
1181862,CN1181862,CN,211,1,203.28,2,1,1,1,211,hibernating,0,1,1.00,High Risk,203.28,203.28,154
1182186,CN1182186,CN,183,1,5289.12,2,1,3,2,213,hibernating,0,1,0.99,High Risk,5289.12,5289.12,182
1182360,CN1182360,CN,155,1,185.28,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,185.28,185.28,210
1182738,CN1182738,CN,99,1,14688.24,3,1,4,2,314,about to sleep,1,0,0.00,,14688.24,14688.24,266
1183644,CN1183644,CN,85,5,2067.36,3,4,2,3,342,need attention,1,0,0.00,Low Risk,10336.80,413.47,280
1183704,CN1183704,CN,15,8,12033.72,5,4,4,4,544,champions,1,0,0.00,,96269.76,1504.21,350
1184064,CN1184064,CN,71,1,3624.48,3,1,3,2,313,about to sleep,1,0,0.00,,3624.48,3624.48,294
1184718,CN1184718,CN,99,18,40116.54,3,5,5,5,355,can't lose,1,0,0.00,,722097.72,2228.70,266
1184724,CN1184724,CN,92,8,9652.32,3,4,4,4,344,can't lose,1,0,0.00,,77218.56,1206.54,273
1184946,CN1184946,CN,288,2,541.68,1,2,1,1,121,lost,0,1,1.00,High Risk,1083.36,270.84,77
1185084,CN1185084,CN,127,2,0.00,2,2,1,1,221,hibernating,1,0,0.04,Low Risk,0.00,0.00,238
1185432,CN1185432,CN,169,1,2911.56,2,1,3,2,213,hibernating,0,0,0.02,Low Risk,2911.56,2911.56,196
1186110,CN1186110,CN,99,2,8056.56,3,2,4,3,324,need attention,1,0,0.00,,16113.12,4028.28,266
1187430,CN1187430,CN,253,2,2430.00,1,2,3,2,123,lost,0,1,1.00,High Risk,4860.00,1215.00,112
1187478,CN1187478,CN,71,1,1208.16,3,1,2,1,312,other,1,0,0.00,,1208.16,1208.16,294
1187526,CN1187526,CN,344,1,2214.06,1,1,2,1,112,lost,0,1,1.00,High Risk,2214.06,2214.06,21
1187604,CN1187604,CN,113,1,185.10,2,1,1,1,211,hibernating,1,0,0.01,Low Risk,185.10,185.10,252
1187760,CN1187760,CN,281,3,17918.64,1,3,4,3,134,lost,0,1,1.00,High Risk,53755.92,5972.88,84
1187976,CN1187976,CN,344,1,623.46,1,1,1,1,111,lost,0,1,1.00,High Risk,623.46,623.46,21
1188264,CN1188264,CN,176,5,8602.74,2,4,4,4,244,at risk,0,0,0.00,Low Risk,43013.70,1720.55,189
1188294,CN1188294,CN,85,1,264.06,3,1,1,1,311,other,1,0,0.00,,264.06,264.06,280
1188384,CN1188384,CN,29,1,2423.76,4,1,2,1,412,recent customers,1,0,0.00,Low Risk,2423.76,2423.76,336
1188852,CN1188852,CN,351,1,41741.70,1,1,5,3,115,lost,0,1,0.99,High Risk,41741.70,41741.70,14
1188858,CN1188858,CN,43,1,2959.98,4,1,3,2,413,promising,1,0,0.00,,2959.98,2959.98,322
1188888,CN1188888,CN,8,1,379.74,5,1,1,1,511,recent customers,1,0,0.00,,379.74,379.74,357
1189128,CN1189128,CN,211,1,8196.72,2,1,4,2,214,hibernating,0,1,1.00,High Risk,8196.72,8196.72,154
1189968,CN1189968,CN,36,11,9402.06,4,4,4,4,444,loyal customers,1,0,0.00,,103422.66,854.73,329
1191054,CN1191054,CN,29,3,301.02,4,3,1,2,431,promising,1,0,0.00,,903.06,100.34,336
1191408,CN1191408,CN,15,40,114077.04,5,5,5,5,555,champions,1,0,0.00,,4563081.60,2851.93,350
1191774,CN1191774,CN,225,1,614.04,1,1,1,1,111,lost,0,1,1.00,High Risk,614.04,614.04,140
1192104,CN1192104,CN,162,1,1184.34,2,1,2,1,212,hibernating,0,0,0.02,Low Risk,1184.34,1184.34,203
1192152,CN1192152,CN,204,2,1049.52,2,2,1,1,221,hibernating,0,1,0.99,High Risk,2099.04,524.76,161
1192296,CN1192296,CN,113,14,26021.58,2,5,5,5,255,at risk,1,0,0.02,Low Risk,364302.12,1858.68,252
1192434,CN1192434,CN,260,1,614.40,1,1,1,1,111,lost,0,1,1.00,High Risk,614.40,614.40,105
1192920,CN1192920,CN,169,1,290.04,2,1,1,1,211,hibernating,0,0,0.01,Low Risk,290.04,290.04,196
1192944,CN1192944,CN,106,1,176.22,3,1,1,1,311,other,1,0,0.00,,176.22,176.22,259
1193340,CN1193340,CN,239,3,335.70,1,3,1,2,131,lost,0,1,1.00,High Risk,1007.10,111.90,126
1193508,CN1193508,CN,120,1,1733.40,2,1,2,1,212,hibernating,1,0,0.02,Low Risk,1733.40,1733.40,245
1194024,CN1194024,CN,8,24,27404.28,5,5,5,5,555,champions,1,0,0.00,,657702.72,1141.85,357
1194606,CN1194606,CN,148,3,3031.92,2,3,3,3,233,at risk,1,0,0.03,Low Risk,9095.76,1010.64,217
1194654,CN1194654,CN,183,1,11644.80,2,1,4,2,214,hibernating,0,1,0.99,High Risk,11644.80,11644.80,182
1195878,CN1195878,CN,246,2,2643.60,1,2,3,2,123,lost,0,1,1.00,High Risk,5287.20,1321.80,119
1196274,CN1196274,CN,36,1,5486.10,4,1,3,2,413,promising,1,0,0.00,,5486.10,5486.10,329
1196370,CN1196370,CN,141,1,650.52,2,1,1,1,211,hibernating,1,0,0.01,Low Risk,650.52,650.52,224
1196682,CN1196682,CN,330,1,277.32,1,1,1,1,111,lost,0,1,1.00,High Risk,277.32,277.32,35
1196706,CN1196706,CN,246,4,4200.30,1,3,3,3,133,lost,0,1,1.00,High Risk,16801.20,1050.08,119
1197822,CN1197822,CN,260,2,3032.94,1,2,3,2,123,lost,0,1,1.00,High Risk,6065.88,1516.47,105
1198044,CN1198044,CN,295,2,694.92,1,2,1,1,121,lost,0,1,1.00,High Risk,1389.84,347.46,70
1198374,CN1198374,CN,15,39,101218.80,5,5,5,5,555,champions,1,0,0.00,,3947533.20,2595.35,350
1198884,CN1198884,CN,71,2,2422.26,3,2,2,2,322,about to sleep,1,0,0.00,,4844.52,1211.13,294
1198950,CN1198950,CN,64,1,4804.80,3,1,3,2,313,about to sleep,1,0,0.00,,4804.80,4804.80,301
1199640,CN1199640,CN,106,2,16599.96,3,2,4,3,324,need attention,1,0,0.00,,33199.92,8299.98,259
1199724,CN1199724,CN,29,20,28209.96,4,5,5,5,455,loyal customers,1,0,0.00,,564199.20,1410.50,336
1200102,CN1200102,CN,162,2,2413.80,2,2,2,2,222,hibernating,0,0,0.00,,4827.60,1206.90,203
1200114,CN1200114,CN,176,1,138.42,2,1,1,1,211,hibernating,0,0,0.02,Low Risk,138.42,138.42,189
1200564,CN1200564,CN,330,1,608.70,1,1,1,1,111,lost,0,1,1.00,High Risk,608.70,608.70,35
1200612,CN1200612,CN,15,1,111.48,5,1,1,1,511,recent customers,1,0,0.00,,111.48,111.48,350
1200684,CN1200684,CN,232,1,6004.50,1,1,3,2,113,lost,0,1,1.00,High Risk,6004.50,6004.50,133
1200852,CN1200852,CN,57,1,5955.90,3,1,3,2,313,about to sleep,1,0,0.00,,5955.90,5955.90,308
1201044,CN1201044,CN,64,2,2849.28,3,2,3,2,323,about to sleep,1,0,0.00,,5698.56,1424.64,301
1201206,CN1201206,CN,22,1,811.44,5,1,1,1,511,recent customers,1,0,0.00,,811.44,811.44,343
1201500,CN1201500,CN,274,2,1997.52,1,2,2,2,122,lost,0,1,1.00,High Risk,3995.04,998.76,91
1201746,CN1201746,CN,225,1,622.32,1,1,1,1,111,lost,0,1,1.00,High Risk,622.32,622.32,140
